,tweet
4656,"Same terrorist .. same pain 
.. They don’t  differentiate between journalists and civilians..

The difference only 22 years .. But same terrorist aggression is still
 #Shereen_Abu_Aqleh
#IsraeliCrimes #IsraeliApartheid https://t.co/gT85K315D2"
4657,"Her last photo just before her death #ShireenAbuAqla 💔

#IsraeliCrimes #Palestine #PressFreedom https://t.co/sHdS5Y7YfV"
4658,"#شيرين_ابو_عاقلة
#ApartheidIsrael forces kill Al Jazeera journalist
#ApartheidIsrael forces shot Shireen Abu Akleh in the head while she was on assignment in Jenin in the occupied West Bank.
#ShireenAbuAqla
 https://t.co/Sb2PoC06Cm"
4659,"@IsraeliPM How about security for the citizens of Palestine who have been living under illegal occupation or siege for decades?? 

#zionistcrimes #IsraeliCrimes #IsraelTerroristState #IsraeliOccupation #IsraeliWarCrimes #ShireenAbuAkleh #ICC4Israel"
4660,"@RashidaTlaib I implore the #US to stop funding #Apartheid, and the illegal targeting and killing of #Palestinian people, under Occupation!
Thank you Rep Tlaib for your continued principle stand against #ApartheidIsrael, and it's multiple war-crimes, against innocent civilians."
4661,"Israel is a criminal and a terrorists state, a mafia of terrorist supported by US who annihilated   the native Americans in the same way.
#TerroristIsrael
#ApartheidIsrael
#PalestinianHolocaust https://t.co/30zuBJvqZD"
4662,"#EverydayQudsday 
Reef 4 #Shereen_Abu_Aqleh #IsraeliCrimes #IsraeliTerrorists https://t.co/ytkLyarKAV"
4663,"Killing journalists is a war crime 

#Shereen_Abu_Aqleh 
#IsraeliCrimes https://t.co/eD01gsdQ0J"
4664,"Your silence is the reason why the occupation, apartheid and war crimes continue. #FreePalestine #BDS"
4665,Palestinian journalist #ShireenAbuAkleh was killed / executed in cold blood by #IsraeliOccupation forces today. Will Cdn media cover this crime? Will they speak out against the targeting of #Palestinian journalists by #ApartheidIsrael? #canlab #cdnmedia https://t.co/xGZEAWOqxb
4666,@USAmbIsrael @AJArabic @AJEnglish #IsraeliCrimes -stop tiptoeing around what we all know. Israel employs terrorism with impunity.
4667,"This video, taken this morning in Jenin refugee camp, north of the occupied West Bank, appears to show two Israeli snipers who are thought to be behind the fatal shooting of Al Jazeera's Shereen Abu Aqleh.
#IsraeliCrimes #FreePalestine #ShutElbitDown https://t.co/MoPPPDS0Vo"
4668,"Rest in peace #SherineAbuAqleh 💔 I can't stop crying  

Grew up watching her covering the #IsraeliCrimes over 25 years

 They wanted to shut her up they don't want you to know what really happens in #Palestine

This is their civilization !!

#IsraeliTerrorists 
#IsraeliApartheid https://t.co/pcoj7ZpBkg"
4669,"Your silence is the reason why the occupation, apartheid and war crimes continue. #FreePalestine #BDS"
4670,"Shereen Abu Aqila, the martyr of the #Israeli racist murder, the journalist, the daughter of #Palestine....All these crimes which are taking place in Palestine and the West still believes that Israel is the victim.. enough stupidity. 
#IsraeliTerrorism
#IsraeliCrimes https://t.co/fdVktNYn25"
4671,"The moment when journalist Shireen Abu Aqleh of Al Jazeera TV was gunned down by an Israeli sniper in Jenin early morning today.

#IsraeliCrimes #FreePalestine #ShutElbitDown https://t.co/UMEDvVPoZv"
4672,"@trussliz @DominicRaab @BorisJohnson @pritipatel - when is UK govt issuing statement against #IsraeliCrimes for #Murdering #Journalist #ShireenAbuAkleh in Palestine?
@pressfreedom @RSF_en @ICIJorg 
@EditorsUK @londonpressclub
@hrw @AJEnglish https://t.co/NDYHtM6a23 https://t.co/zd3oiHzxHY"
4673,#StopIslamophobia #stopisrael #IsraeliCrimes #PalestinianLivesMatter #PalestinianJournalists #PalestineUnderAttack .....Israel is the biggest Lier ... criminal.... Terrorist Country on Earth... https://t.co/tDmTL4481B
4674,"@IsraelArabic We will never forget, we cant forget 
#IsraeliCrimes https://t.co/4YoHty3xyj"
4675,"The last photo of journalist #ShireenAbuAkleh of Al Jazeera, talken only a few minutes before she was shot dead by an Israeli sniper in Jenin camp this morning.

Crimes of the #IsraeliOccupation https://t.co/l84KcuxlZo"
4676,"The martyr journalist Sherine Abu Aqleh,She was the sound of truth, justice and patriotism. 
God rest her soul 💔💔
#IsraeliCrimes
#Shereen_Abu_Aqleh
#Palestine 
#ShireenAbuAqla https://t.co/B2pr4Mcc6j"
4677,"You don't have to be Palestinian to support Palestine. You don't have to be Muslim to support Palestine. Being human is enough to support Palestine 🇵🇸
#FreePalestine #شيرين_أبوعاقلة
 #IsraeliCrimes #IsraeliTerrorism https://t.co/lZP3IkolV2"
4678,"The voice of Palestine murdered by The satanic Apartheid land stealer and human rights #ZIONAZI violator perpetrators. 
#BDS #BDS #BDS | #LongLivePalestine ! https://t.co/X6mA2ilKMl | #FreePalestine ! #R.#I.#P. https://t.co/Fq6vJ2PugY"
4679,"An entire nation in grief💔 Israeli occupation forces assassinated our beloved journalist Shireen Abu Akleh while covering their brutality in #Jenin this morning.
RIP our martyr🕊❤️
@IntlCrimCourt 
#IsraeliCrimes 
#shireen 
#ShireenAbuAqla 
#IsraeliApartheid 
#شيرين_ابو_عاقلة https://t.co/YxXrs0or2U"
4680,"Israel is a killer state
Israel is a killer state
Israel is a killer state
Israel is a killer state
Israel is a killer state
Israel is a killer state

#IsraeliCrimes 
#JournalismIsNotACrime https://t.co/Jj5IYaDtRz"
4681,"The last photo of journalist #ShireenAbuAkleh of Al Jazeera, talken only a few minutes before she was shot dead by an Israeli sniper in Jenin camp this morning.

Crimes of the #IsraeliOccupation https://t.co/l84KcuxlZo"
4682,"The Foreign Ministry of Qatar: ""Israel's killing of Al Jazeera reporter Shireen Abu Aqleh is state-sponsored terrorism.""

#FreePalestine #IsraeliCrimes https://t.co/yMgjmGXp9Q"
4683,"The last photo of journalist #ShireenAbuAkleh of Al Jazeera, talken only a few minutes before she was shot dead by an Israeli sniper in Jenin camp this morning.

Crimes of the #IsraeliOccupation https://t.co/l84KcuxlZo"
4684,"No caption needed 💔
Here is #Palestine, here is the pain .. 💔😭

#IsraeliCrimes
#ShireenAbuAqla https://t.co/AtMd2ogVU7"
4685,"#شيرين_ابو_عاقلة
#ApartheidIsrael forces kill Al Jazeera journalist
#ApartheidIsrael forces shot Shireen Abu Akleh in the head while she was on assignment in Jenin in the occupied West Bank.
#ShireenAbuAqla
 https://t.co/Sb2PoC06Cm"
4686,"´Wake up Shireen’! Wake up please.

 The moment when Al Jazeera journalist Shireen Abu Akleh was shot dead by Israeli occupation forces in front of her colleague in the occupied West Bank city of Jenin.

#ShireenAbuAkleh #Etvnewsupdates #Etvdevelopingstory #Israel #IsraeliCrimes https://t.co/DCDO30UxpN"
4687,"An entire nation in grief💔 Israeli occupation forces assassinated our beloved journalist Shireen Abu Akleh while covering their brutality in #Jenin this morning.
RIP our martyr🕊❤️
@IntlCrimCourt 
#IsraeliCrimes 
#shireen 
#ShireenAbuAqla 
#IsraeliApartheid 
#شيرين_ابو_عاقلة https://t.co/YxXrs0or2U"
4688,"You will never be forgotten, your legacy will surpass the evil occupation of the zionist apartheid of Palestinian land and people! May you finally rest in peace!  A hero and martyr 🥺 #Shereen_Abu_Aqleh #ApartheidIsrael #FreePalestine
 https://t.co/zI5qlN3aA1"
4689,Words. When will #EU states stop financing and arming #ApartheidIsrael? https://t.co/Wa7CkrIO36
4690,"The most remarkable palestinien journalist #Shereen_Abu_Aqleh was shoot dead this morning by #israelien snipers when she records the israelien storms the #Jenin camp this morning 
#Palestine #JournalismIsNotACrime #IsraeliCrimes https://t.co/4Uts2U4Lbe"
4691,"Though I say it a lot, today it's more appropriate to say fuck Israel and their Occupational Force. #IsraeliCrimes #IsraeliTerrorism"
4692,"Second Intifada, 2007, Tsahal, the Israeli criminal army, killed 5,050 Palestinians, wounded and mutilated another 49,760 and jailed 10,400 (Palestine National Information Center) without charge or trial.

#IsraeliCrimes https://t.co/qPps3JbGkO"
4693,"No outrage because she hasn't killed by the #RussianArmy nor she belongs to #Europe 
#RIPShireen  #IsraeliCrimes #Palestine https://t.co/5UZSpQP0cF"
4694,"The voice of Palestine murdered by The satanic Apartheid land stealer and human rights #ZIONAZI violator perpetrators. 
#BDS #BDS #BDS | #LongLivePalestine ! https://t.co/X6mA2ilKMl | #FreePalestine ! #R.#I.#P. https://t.co/Fq6vJ2PugY"
4695,"Since 20.09.2000, the murderous State of Israel killed 10,257  Palestinians of which  2,327 were children. Israel is a criminal state. #ICC4Israel #BDS #Apartheid #EthnicCleansing #warcrimes @intlcrimcourt https://t.co/toxujZR1GX"
4696,"Call it what it is.
#ApartheidIsrael #ApartheidIsrael #ApartheidIsrael #ApartheidIsrael #ApartheidIsrael #ApartheidIsrael #ApartheidIsrael #ApartheidIsrael #ApartheidIsrael #ApartheidIsrael #ApartheidIsrael #ApartheidIsrael #ApartheidIsrael #ApartheidIsrael https://t.co/tXHiE8iDL0"
4697,"´Wake up Shireen’! Wake up please.

 The moment when Al Jazeera journalist Shireen Abu Akleh was shot dead by Israeli occupation forces in front of her colleague in the occupied West Bank city of Jenin.

#ShireenAbuAkleh #Etvnewsupdates #Etvdevelopingstory #Israel #IsraeliCrimes https://t.co/DCDO30UxpN"
4698,"You don't have to be Palestinian to support Palestine. You don't have to be Muslim to support Palestine. Being human is enough to support Palestine 🇵🇸
#FreePalestine #شيرين_أبوعاقلة
 #IsraeliCrimes #IsraeliTerrorism https://t.co/lZP3IkolV2"
4699,"@rafsanchez @ShireenNasri @naftalibennett Tosh!
#ApartheidIsrael kills Journalists daily.
#BDS"
4700,"Nothing new about Israeli soldiers killing journalists - we remember James Miller being gunned down deliberately in May 2003:
https://t.co/rYY6Zk1ZA7
 @TzipiHotovely #IsraeliCrimes https://t.co/mDk9eOV10i"
4701,They continue killing brutally #FreePalestine #CrimesAgainstHumanity #IsraeliCrimes https://t.co/p0awp0fAPt
4702,"#ApartheidIsrael terrorists at work again, fully supported and paid for by USA gov ($10.4 million daily!)  UK gov and self proclaimed Zionist Starmer😡😡😡😡

Al-Jazeera reporter killed during Israeli raid in West Bank https://t.co/LBwuARJflb"
4703,"#IsraeliApartheid killed #ShireenAbuAqla
. #IsraeliApartheid is not a democratic country in Middle East . #boycottisrael products in your city. @melaniejoly @JustinTrudeau @POTUS shame on you to keep silence on #IsraeliCrimes #Canada

https://t.co/nMhVgliiQt https://t.co/jTQhNMMycj"
4704,""" Israeli snipers were targeting us as journalists"" .
RIP @ShireenNasri
#IsraeliCrimes #FreePalestine 🇵🇸🇩🇿
Resist ! Resist ! Resist ! By all means possible https://t.co/735L3NwtvY"
4705,"Occupied #Israeli terrorism kills journalist #ShireenAbuAqla , the black day in the history of journalism.
 Mercy deceives you, daughter of #Palestine
#IsraeliCrimes https://t.co/2oy02Jey7Z"
4706,THIS is #ApartheidIsrael paid for with YOUR US TAX DOLLARS. Horror in a proxy war. Horror in Yemen Horror in Israel. While the wealthy elite in DC look the other way! While the average American gets fatter and drunker on their greed! https://t.co/wLe9Ytxa33
4707,Her family have asked for her photos after she was shot not to be shared. I hope everyone could respect their wishes @ShireenNasri #IsraeliCrimes  #RIPShireen
4708,"#ApartheidIsrael 
@EU_Commission 
@simoncoveney 
@KamalaHarris 
@Keir_Starmer Is it 
#UkraineCrisis 🧐👀👀👀👀👀👀👀👀👀👀👀👀👀👀
Silence 🔕 Barbaric killings not worth MSM coverage https://t.co/zdqzsCFHoP"
4709,"#IsraeliCrimes   
Israel is a brutal terrorist entity that kills in cold blood #شيرين_ابو_عاقلة 
#Shereen_Abu_Aqleh Israel is killing the press, freedom of expression, and everything that has a cause and a free opinion 
Let every American know that he supports a terrorist entity"
4710,"How do artists stop #BDS and anti-Israel hate?

THIS THURSDAY at 2 PM ET, CEO of Liberate Art Inc. @LanaMelman has written a book on the antisemitism in the entertainment industry, and will speak about her work in a @CAEFto webinar.

Watch LIVE: https://t.co/tuJmjAEdhE https://t.co/YDNbh0bGEZ"
4711,"Your silence is the reason why the occupation, apartheid and war crimes continue. #FreePalestine #BDS"
4712,"The last photo of journalist #ShireenAbuAkleh of Al Jazeera, talken only a few minutes before she was shot dead by an Israeli sniper in Jenin camp this morning.

Crimes of the #IsraeliOccupation https://t.co/l84KcuxlZo"
4713,"How Israeli Apartheid works
 
Lahav Ohanina (Jewish) &amp; Amal Muamar Nakhleh (Palestinian) will both spend 1 year in jail
 
Lahav's crime? Lynching a Palestinian a Bat Yam last May
 
Amal's crime? He still has not been informed of any charges @EUpalestinians 

#EndIsraeliApartheid https://t.co/f5kqgTemCz"
4714,"It’s a blatant murder, violating international laws and norms. #Israel #ShireenAbuAqla #IsraeliCrimes https://t.co/04f1L9DUen"
4715,"@Lowkey0nline #IsraeliApartheid killed #ShireenAbuAqla
. #IsraeliApartheid is not a democratic country in Middle East . #boycottisrael products in your city. @melaniejoly @JustinTrudeau @POTUS shame on you to keep silence on #IsraeliCrimes #Canada

https://t.co/nMhVgliiQt"
4716,I was just walking through Damascus Gate and witnessed this senseless brutality and violence by the Israeli military police. Just another day living under occupation #FreePalestine #ApartheidIsrael https://t.co/hS0KMMLnCk
4717,"Martyr Shireen Abu Akleh was murdered with cold blood while in duty, she was shot in the head by the Israeli occupation.Our heart is broken for loosing such an iconic Palestinian journalist. Peace be upon her 😢#ShireenAbuAkleh #شيرين_ابو_عاقلة #IsraeliCrimes #IsraeliTerrorism https://t.co/8E017BrvYH"
4718,@USAmbIsrael @AJArabic @AJEnglish Investigation by whom? The violent occupiers of Palestine? #EndIsraeliOccupation #EndIsraeliApartheid #BDS
4719,"When will the world sanction #Israel for brutality, #IllegalOccupation, #Apartheid, #EthnicCleansing &amp; murder?
#BDS https://t.co/vPYVXVRkAm"
4720,"When will the world sanction #Israel for brutality, #IllegalOccupation, #Apartheid, #EthnicCleansing &amp; murder?
#BDS https://t.co/vPYVXVRkAm"
4721,This is horrific and shocking but not the first case of Israel shooting journalists. Will there be sanctions &amp; outrage from the west? Of course not. #IsraeliCrimes #WarCrime https://t.co/CAOSCGyUoA
4722,"@POTUS #IsraeliApartheid killed #ShireenAbuAqla
. #IsraeliApartheid is not a democratic country in Middle East . #boycottisrael products in your city. @melaniejoly @JustinTrudeau @POTUS shame on you to keep silence on #IsraeliCrimes #Canada

https://t.co/nMhVgliiQt"
4723,"Kudos to the 70 @Harvard faculty members who stepped up to publicly condemn @thecrimson's endorsement of the antisemitic #BDS movement in a joint statement organized by @TheAENetwork!

https://t.co/c0TlyQkPG0"
4724,"The last photo of journalist #ShireenAbuAkleh of Al Jazeera, talken only a few minutes before she was shot dead by an Israeli sniper in Jenin camp this morning.

Crimes of the #IsraeliOccupation https://t.co/l84KcuxlZo"
4725,"Your silence is the reason why the occupation, apartheid and war crimes continue. #FreePalestine #BDS"
4726,"If such a thing happened to a #journalist in #Ukraine, the American media would make hundreds of documentaries out of it. What is the origin of this double standard? Does human rights accept a double standard? So why no one talks about human rights?
#ShireenAbuAqla #IsraeliCrimes https://t.co/1wic0Pv6P4"
4727,"How many journalist and people need to die! For that the West will undrestand, that they Shouldn't supporting Israel?
#ShireenAbuAqla
#Palestine
#IsraeliCrimes https://t.co/Isma3QcTck"
4728,"#LongLivePalestine - #LowKey https://t.co/ujOUqsFKOv #BDS | #AllahuAkbar ! | the free press is murdered, by sniper, and the only thing #MSM reports is on the satanic warmongering #Biden ‘s proxy war . https://t.co/Dt9L6ls2AO"
4729,Will you @Keir_Starmer condemn this murder and those responsible ? Or do you still support zionism without qualification including #IsraeliTerrorism ? How about you lot @DavidLammy @michaelgove @RobertJenrick @trussliz @pritipatel @SecBlinken ? @IntlCrimCourt @antonioguterres https://t.co/uk9c0PoLIh
4730,"Israel has no right to exist as the ethno-nationalist apartheid state that Zionism requires it to be. 
#ShireenAbuAkleh
#AbolishZionism #DismantleWhiteness 
#BDS #FreePalestine https://t.co/nNChPRp1zx"
4731,Palestinian journalist #ShireenAbuAkleh was killed / executed in cold blood by #IsraeliOccupation forces today. Will Cdn media cover this crime? Will they speak out against the targeting of #Palestinian journalists by #ApartheidIsrael? #canlab #cdnmedia https://t.co/xGZEAWOqxb
4732,"An entire nation in grief💔 Israeli occupation forces assassinated our beloved journalist Shireen Abu Akleh while covering their brutality in #Jenin this morning.
RIP our martyr🕊❤️
@IntlCrimCourt 
#IsraeliCrimes 
#shireen 
#ShireenAbuAqla 
#IsraeliApartheid 
#شيرين_ابو_عاقلة https://t.co/iD8PEQ1gPM"
4733,"Your silence is the reason why the occupation, apartheid and war crimes continue. #FreePalestine #BDS"
4734,How many western media outlets reported accurately on the deliberate killing of the #Palestinian journalist Shireen Abu Akleh by Israeli forces while terrorizing native civilians in the occupied West Bank. #ApartheidIsrael #FreePalestine https://t.co/i8Qgnn2Bw2
4735,"Reef 4 #Shereen_Abu_Aqleh 
#IsraeliCrimes 
#IsraeliTerrorists 
#EverydayQudsday 
#FollbackNKRI https://t.co/3sEqYgWYgI"
4736,"This is the accurate reporting that @CNN and @AP failed to mention in their biased reporting of Israeli forces killing a fellow #Palestinian journalist, Shireen Abu Aqleh. #ApartheidIsrael #FreePalestine https://t.co/Bh7CftpPCu"
4737,"@jeremycorbyn Why there are no calls for sanctions &amp; war crimes investigations? Imagine she is a #Ukrainian  Journalist and imagine the sniper is #Russians 
#IsraeliCrimes"
4738,My heart goes out to every Palestinian who's suffering out there because of #ApartheidIsrael imagine u shelter refugees and later they kill u and takeover ur home
4739,"The last photo of journalist #ShireenAbuAkleh of Al Jazeera, talken only a few minutes before she was shot dead by an Israeli sniper in Jenin camp this morning.

Crimes of the #IsraeliOccupation https://t.co/l84KcuxlZo"
4740,"First they shot her, now they raided her house,where are human right watchers? they just see Ukraine!!
#Palestine #IsraeliCrimes #IsraelTerroristState"
4741,"@AlJazeeraWorld reporter #ShireenAbuAkleh was killed while reporting on a raid conducted by #Israel. This is not the first time #Israel has killed journalists, and it will not be the last.  

#Shereen_Abu_Aqleh #AIPAC #BDS"
4742,"The last photo of journalist #ShireenAbuAkleh of Al Jazeera, talken only a few minutes before she was shot dead by an Israeli sniper in Jenin camp this morning.

Crimes of the #IsraeliOccupation https://t.co/l84KcuxlZo"
4743,".#ShireenAbuAkleh’s last photo before Israel assassinated her today. She’s getting ready to cover #IsraeliCrimes in Jenin. Shireen, an iconic Palestinian Al Jazeera journalist  was targeted and assassinated while on duty. Every journalist in the world should be outraged. https://t.co/5MEO0fgIOb"
4744,"Former Israeli occupation army spokesman Avi Benayahu: ""Let's assume Shireen Abu Aqleh was shot dead by army. No need to apologize for that.""

#IsraeliCrimes #FreePalestine https://t.co/SwmAoP1Fjf"
4745,"Rest in power to Shireen Abu Akleh, the 'Voice of Palestine'

Israel, the occupiers, murdered her in cold blood

#ShireenAbuAkleh 
#IsraeliCrimes 
#شيرين_ابو_عاقلة https://t.co/xNkSvO3aOv"
4746,"Journalist Ali Sammoudi is a living witness to the cold-blooded murder of Al Jazeera's Shereen Abu Aqleh by #Israeli occupation snipers in Jenin, occupied West Bank.

#IsraeliCrimes 
#JournalismIsNotACrime

 https://t.co/Lw9hCLshhY"
4747,"Why does it take the murder of a journalist by the Israelis for the British media to report from Palestine?

The genocide by Israelis against Palestinians is ongoing

British media: report it properly, not just when it affects one of your own, sad though it is

#IsraeliTerrorism"
4748,"@OnlinePalEng 🇮🇱Israel, Evil!
#IsraeliTerrorists 
#ZioNazi #UkNazi 
#IsraeliCrimes"
4749,"Shireen is a famous journalist. Her murder is a planned crime. This is #Israeliterrorism
#ShireenAbuAkleh #ShireenAbuAqla #شيرين_ابو_عاقلة #Palestine"
4750,"#IsraeliCrimes never stop !! 💔

R.I.P  #Shereen_Abu_Aqleh ..

#SherineAbuAqleh #Palestine #IsraeliApartheid #Odesa #Eurovision2022 #Eurovision
#UkraineRussianWar

#شيرين_ابو_عاقلة #جنين #فلسطين https://t.co/kogrjv5H0X"
4751,"#Terrorism #WarCrimes #HumanRightsViolations #CrimesAgainstHumanity #EthnicCleansing by the #Apartheid regime. With impunity. Because ""the world"" aka Western colonizer allies 🙈🙊🙉
@JustinTrudeau @melaniejoly These are your ""shared values""!
#BDS https://t.co/Xd8qiHyKHn"
4752,".#ShireenAbuAkleh’s last photo before Israel assassinated her today. She’s getting ready to cover #IsraeliCrimes in Jenin. Shireen, an iconic Palestinian Al Jazeera journalist  was targeted and assassinated while on duty. Every journalist in the world should be outraged. https://t.co/5MEO0fgIOb"
4753,"“I chose journalism to be close to people. It might not be easy to change the reality but at least I could bring their voice to the world. I am Shireen Abu Aqleh”. 

Rest in power and peace Shireen 💔

#IsraeliCrimes #news #ShutElbitDown #FreePalestine https://t.co/DAC33Vk2OS"
4754,"If such a thing happened to a #journalist in #Ukraine, the American media would make hundreds of documentaries out of it. What is the origin of this double standard? Does human rights accept a double standard? So why no one talks about human rights?
#ShireenAbuAqla #IsraeliCrimes https://t.co/1wic0Pv6P4"
4755,"As always spreading f*cking lies.  
#ShireenAbuAqla #EndIsraeliApartheid https://t.co/sgAJPiHS9Z"
4756,"Killing journalists is a war crime .
#Palestine .. 💔 🇵🇸 
#Shereen_Abu_Aqleh #SherineAbuAqleh #IsraeliCrimes #IsraeliApartheid #WarCrimes #Odesa #Eurovision2022
#شيرين_ابو_عاقلة https://t.co/mpMHErRFx9"
4757,"They media only promotes the satanic #Biden s proxy war.
Never heard of #Palestine ! #BDS https://t.co/ngCWvhvqzl https://t.co/4eVHlKM73R"
4758,"@m7mdkurd The Ethnic Cleansing of Palestine continues Killing of the Palestinian journalist Shereen Abu Aqleh by the Isrel! snipers in the Jenin Refugee camp. 
#IsraeliCrimes #ApartheidIsrael #StopWarCrimes #FreePalestine #Shereen_Abu_Aqleh https://t.co/prnfyeFNcy"
4759,"#شيرين_ابو_عاقلة
#ApartheidIsrael forces kill Al Jazeera journalist
#ApartheidIsrael forces shot Shireen Abu Akleh in the head while she was on assignment in Jenin in the occupied West Bank.
#ShireenAbuAqla
 https://t.co/Sb2PoC06Cm"
4760,"The Israeli occupation falsified the medical condition of Khalil Awwada and postponed the court

Khalil is in a very critical condition, fighting for his life.

#IsraeliCrimes #FreeKhalil 
 https://t.co/qwvHvxgWVd https://t.co/TQp6EpDrft"
4761,"The second murder in less than 24 hours!! 
#Israeli occupation forces shot dead the 18-year-old #Palestinian youth Thaer Khalil Al-Yazuri in the occupied West Bank city of Al-Bireh, today.
#Act4Palestine 
#IsraeliCrimes https://t.co/JEPwTUD4xo"
4762,#IsraelWarCrimes against #Palestinians and others have been incessant since 1948 and even against #UK citizens before that &amp; yet #USA &amp; #UK provide #ApartheidIsrael with the #arms to carry out the #genocide https://t.co/b5TiOWJjg6
4763,"Shireen Abu Akleh, a trailblazer who gave a voice to Palestinians https://t.co/gavWgkKs6j #Palestine #FreePalestine #Israel #IsraeliCrimes #SanctionsOnIsrael https://t.co/R6MuxcdYxd"
4764,"Media coverage: ""A picture showing the similarity of  Israel's killing of Palestinian child Mohammad al-Durrah in September 2000 and the killing of journalist Shireen Abu Aqleh by Israeli snipers today.""
#FreePalestine #IsraeliCrimes https://t.co/ipPPZmJ1XI"
4765,"The court will reconsider Khalil's report in his critical condition at the request and insistence of the lawyer.

#BreakingNews #IsraeliCrimes #FreeKhalil"
4766,"Manipulation of the medical report &amp; a conspiracy by the Public Prosecution to end Khalil

The Public Prosecution added that there is a danger to his life, but not to the point of death, and this indicates that they want him to be on the verge of death.
#IsraeliCrimes #FreeKhalil"
4767,Another murder by the most moral military in the middle east? #ApartheidIsrael #IsraeliCrimes #ShireenAbuAqla #IsraeliOccupation https://t.co/DuHV1f6dwb
4768,Anyone who is not aware of our media/corporate bias toward the apartheid nation of Israel—is willfully shutting their eyes. It is not anti-Semitic to oppose the secular government of Israel. They need to be held accountable for their crimes. #IsraeliCrimes #Apartheid
4769,"#IsraeliCrimes ITS NOT ONLY ABOUT JOURNALISTS ITS ABOUT WHAT JOURNALISTS WOULD SHOW THE WORLD,this what Israel occupation do to Palestinians and what journalists would share to the world,they are evicting Palestinians with no reason!!!! https://t.co/e4lBizhnfW"
4770,"This is the accurate reporting that @CNN and @AP failed to mention in their biased reporting of Israeli forces killing a fellow #Palestinian journalist, Shireen Abu Aqleh. #ApartheidIsrael #FreePalestine https://t.co/Bh7CftpPCu"
4771,"Photos | Palestinians bid a farewell to slain Tha'er Khalil Yazori, 16, who was shot dead by Israeli occupation forces today in Al-Bireh.

Credit: Bahaa Nassr
#IsraeliCrimes #news #FreePalestine https://t.co/CwuMRv7NKV"
4772,"eye.on.palestine 🇵🇸#palestine || The Farewell of the Palestinian journalist - martyr Shereen abu akleh who was killed by the Occupation forces while doing her job. 11.5.2022
#ICC4Israel #ApartheidIsrael #BDS https://t.co/F1jUcsuECq"
4773,"Killing journalists is a war crime 

#Shereen_Abu_Aqleh 
#IsraeliCrimes https://t.co/eD01gsdQ0J"
4774,"Killing journalists is a war crime 

#Shereen_Abu_Aqleh 
#IsraeliCrimes https://t.co/eD01gsdQ0J"
4775,"Your silence is the reason why the occupation, apartheid and war crimes continue. #FreePalestine #BDS"
4776,"@Reuters "" Maybe I can't change reality, but at least I was able to deliver that voice to the world  "" #Shereen_Abu_Aqleh #شيرين_ابو_عاقلة 
#CrimesAgainstHumanity 
#IsraeliCrimes 
#IsraeliOccupationCrimes"
4777,"The Israeli occupation falsified the medical condition of Khalil Awwada and postponed the court

Khalil is in a very critical condition, fighting for his life.

#IsraeliCrimes #FreeKhalil 
 https://t.co/qwvHvxgWVd https://t.co/TQp6EpDrft"
4778,"Your silence is the reason why the occupation, apartheid and war crimes continue. #FreePalestine #BDS"
4779,"Too sad... but I guess the world is gonna let it go again, because that's just Palestine... right ?
#Shereen_Abu_Aqleh #EndIsraeliApartheid https://t.co/yrU79WkixU"
4780,"If such a thing happened to a #journalist in #Ukraine, the American media would make hundreds of documentaries out of it. What is the origin of this double standard? Does human rights accept a double standard? So why no one talks about human rights?
#ShireenAbuAqla #IsraeliCrimes https://t.co/1wic0Pv6P4"
4781,"The court will reconsider Khalil's report in his critical condition at the request and insistence of the lawyer.

#BreakingNews #IsraeliCrimes #FreeKhalil"
4782,"Manipulation of the medical report &amp; a conspiracy by the Public Prosecution to end Khalil

The Public Prosecution added that there is a danger to his life, but not to the point of death, and this indicates that they want him to be on the verge of death.
#IsraeliCrimes #FreeKhalil"
4783,"Since 20.09.2000, the murderous State of Israel killed 10,257  Palestinians of which  2,327 were children. Israel is a criminal state. #ICC4Israel #BDS #Apartheid #EthnicCleansing #warcrimes @intlcrimcourt https://t.co/toxujZR1GX"
4784,"I will never forget. We will never forget. 

One day Palestine will be free 🇵🇸

#FreePalestine #IsraeliApartheid #IsraeliCrimes #AlDurrah #Shereen_Abu_Aqleh https://t.co/ryTiUbtYgF"
4785,"vpalestinet: Last Picture for the  journalist Shireen Abu Akhel, wearing a protective shield while she went to cover the events in Jenin.
#ShireenAbuAkhel #ICC4Israel #ApartheidIsrael #BDS https://t.co/HLjJZ401pb"
4786,"Could Trevor Noah please make a comment on this? After all, his precious politicians fully support #ApartheidIsrael and its murderous IOF! https://t.co/jWVFX5DD4o"
4787,#IsraeliCrimes against a #Palestinian #journalist is a crime that is punishable by @IntlCrimCourt https://t.co/JFY9kn9myr
4788,"@AlJazeeraWorld reporter #ShireenAbuAkleh was killed while reporting on a raid conducted by #Israel. This is not the first time #Israel has killed journalists, and it will not be the last.  

#Shereen_Abu_Aqleh #AIPAC #BDS"
4789,"When will the world sanction #Israel for brutality, #IllegalOccupation, #Apartheid, #EthnicCleansing &amp; murder?
#BDS https://t.co/vPYVXVRkAm"
4790,"Your silence is the reason why the occupation, apartheid and war crimes continue. #FreePalestine #BDS"
4791,"Since 20.09.2000, the murderous State of Israel killed 10,257  Palestinians of which  2,327 were children. Israel is a criminal state. #ICC4Israel #BDS #Apartheid #EthnicCleansing #warcrimes @intlcrimcourt https://t.co/KRbF9wOSIA"
4792,#Israel is made of genocidal sick psychopaths from EU and USA. #BDS #RelocateIsrael https://t.co/pJuDWtFBnj
