,tweet
4822,"In 2022 The #1 enabler of Antisemitism, &amp;  creator of Antisemites, is the Government of the State of Israel.
#BDS #BDS #BDS https://t.co/MJ3b0SMWLG"
4823,"@YaqubAlkhaldi @MiddleEastEye No good deed goes unpunished. Forget biting the hands that feeds you, these tip rats will take the whole arm. Shameful, getting worse year on year with absolute impunity. #Palestine #IsraeliCrimes"
4824,"RT @GhostCodin: #Isгaeli army attacked against #Palestinians who were carrying the coffin of the #journalist #ShireenAbuAkleh 

#FreePalest…"
4825,"@ArtAHammer In 2022 The #1 enabler of Antisemitism, &amp;  creator of Antisemites, is the Government of the State of Israel.
#BDS #BDS #BDS"
4826,"So after shooting dead the journalist, her remains won’t even be buried in peace. #IsraeliCrimes on the rise 🤦‍♂️"
4827,"I don't know why all useless event's names start with ""JU""...
Anyway I just Blocked posts from 
#JunoAwards 
(#ApartheidIsrael )"
4828,"RT @TheMendozaWoman: If Keir Starmer was alive during the Salem witch hunts: 

“While we condemn the drowning of this innocent woman, we de…"
4829,Time to Divest speech in Glasgow today at the Justice for Shireen protest. #ApartheidIsrael  https://t.co/AOeypW5SPX
4830,"In 2022 The #1 enabler of Antisemitism, &amp;  creator of Antisemites, is the Government of the State of Israel.
#BDS #BDS #BDS https://t.co/zGnCaqwkjS"
4831,"#ısrael  #ApartheidIsrael Israel is an apartheid state so this is another
massive fuck you for not recognising the abuse of the #Palestinian people. Do not call out the #Antisemitism card for my support of #Palestine, supporting palestine makes me a human being with empathy. https://t.co/7vFgGKAUNo"
4832,"Just more ✡ crimes against ☦

#Palestine #Israel #IsraeliCrimes #IsraeliApartheid https://t.co/9PQ7XDIAnu"
4833,"RT @JustMariTine: @zarahsultana Thank you Zarah!

It's really despicable that the UK government does not want to apply international laws w…"
4834,"RT @HarebMd: #ApartheidIsrael  doesn't respect the living nor the dead.
When you're from #Palestine 🇵🇸 you don't live in peace, you can't d…"
4835,"@LegionSocialist In 2022 The #1 enabler of Antisemitism, &amp;  creator of Antisemites, is the Government of the State of Israel.
#BDS #BDS #BDS"
4836,"Israeli Police Attack Mourners Before Funeral for Palestinian American Journalist https://t.co/FOTyU2mk71
#AbuAkleh #ApartheidIsrael #ShireenAbuAkleh #justiceforabuakela"
4837,RT @nw_nicholas: Don’t forget that in the Queen’s Speech the tories plan to legislate to make it illegal for your local authority to refuse…
4838,"RT @TheMendozaWoman: If Keir Starmer was alive during the Salem witch hunts: 

“While we condemn the drowning of this innocent woman, we de…"
4839,RT @BrianBr16542791: @AlanRMacLeod @ruskhat @BBCWorld Classic Israeli abuse of Palestinians. The Israelis can't even allow the Palestinians…
4840,"RT @DerbyChrisW: Not content with murdering a Palestinian journalist, Israeli security goons attack the funeral cortège, beating mourners r…"
4841,RT @MuslimMatters: #ShireenAbuAkleh risked her life to report the truth about #IsraeliOccupation to the world. She bore witness to and repo…
4842,"RT @Imtiyazmakrani7: Jerusalem today🇵🇸🥺✌🌹
#Jerusalem #FreePalestine #IsraeliCrimes #Jenin #FreePalestine #covid1948 #IsraeliApartheid #Gaza…"
4843,@DecolonizePS WE ARE JEWS AGAINST #ApartheidIsrael https://t.co/o6YnuPf44O
4844,Birds of a feather #ApartheidSA #ApartheidIsrael https://t.co/kisLOqTdL4
4845,RT @shaabanalatrash: Another video of Israeli forces attacking Palestinian mourners carrying #ShireenAbuAqleh at her funeral in #Jerusalem…
4846,"RT @sajenapc: Shireen AbuAqleh started her journey as a journalist for Al Jazeera in 1997, reporting the horrors of Israeli occupation &amp; ap…"
4847,"RT @MeLean203: Western media outlets face criticism over their reporting of the fatal shooting of Al Jazeera journalist.
#IsraeliCrimes
#Sh…"
4848,RT @Agitate4Change: Boycott Israel. Pass it on. #BDS
4849,"Thanks Richard for sharing 
#IsraeliApartheid 
#IsraeliCrimes 
#ShereenAbuAqleh 
#FreePalestine   🇵🇸 ✌️✌️ https://t.co/24n1KqXMek"
4850,"RT @PalestinePDP: From .@TIME The Problems With Israel's Version of the Killing of Reporter Shireen Abu Akleh
https://t.co/2plpcnKhg0
#Shir…"
4851,"RT @TheMendozaWoman: If Keir Starmer was alive during the Salem witch hunts: 

“While we condemn the drowning of this innocent woman, we de…"
4852,"RT @AyaIsleemEn: Abu Aisheh family in Hebron, they protected the Jews in 1929 massacre , now they live under the Israeli #occupation, #oppr…"
4853,RT @DrHananAshrawi: The #IsraeliOccupation threatens to disrupt #ShireenAbuAkleh’s funeral should the mourners display Palestinian flags &amp;…
4854,"RT @mackyson: So, Israel gonna pay for this, or no? #ShireenAbuAkleh #IsraeliApartheid #IsraeliCrimes #IsraeliOccupation"
4855,"RT @Quickieleaks: @simonmaginn @Lowkey0nline 
As a mark of respect for Shireen, I am calling on #UK politicians to ban ""FriendsOfIsrael"" po…"
4856,"@ClaudiaWebbe Put the blanket ban on Israel like the world did to apartheid regime in South Africa.
#ApartheidIsrael"
4857,".@PressSec Welcome to the White House! I hope you'll have more courage regarding #IsraeliCrimes  than #JenPsaki, who indicated that #ShireenAbuAkleh ""lost her life."" 

Shireen was assassinated."
4858,@SecBlinken The occupation uses the policy of displacement and demolition of homes. We call on the international community to turn its futile condemnations into serious and real pressure and impose sanctions on Israel in order to compel it to international legitimacy.#BoycottIsrael
4859,"1.Dear #Pakistan our national television anchor is traveling Israel nowadays as a pakistani we're ashamed.
2.Belfast vigil was held following death of #Palestinjournalist Shireen by the Israeli forces #MarchAgainstImportedGovt 
#IsraeliCrimes
#Shireen_Abu_Akleh
#AlJazeera https://t.co/VfyHzy62kF"
4860,"RT @PalestinePDP: From .@TIME The Problems With Israel's Version of the Killing of Reporter Shireen Abu Akleh
https://t.co/2plpcnKhg0
#Shir…"
4861,RT @Gaza_2021: Heart-breaking moments for Palestinian journalist Jivara Al-Buadri while she bids the last farewell to her colleague Shireen…
4862,"RT @mariamuser: Boycott #ApartheidIsrael 
Pass it on. https://t.co/fSJRqhQ4k7"
4863,RT @nw_nicholas: Don’t forget that in the Queen’s Speech the tories plan to legislate to make it illegal for your local authority to refuse…
4864,"#BilawalBhuttoZardari   No any tweet now foreign minister of pakistan about Palestine Muslims .. #ShahMehmoodQureshi is Good leader
Who has a heartache 
#Israel #Palestine #IsraeliCrimes https://t.co/wkHpJsoG5q"
4865,"RT @JustMariTine: @zarahsultana Thank you Zarah!

It's really despicable that the UK government does not want to apply international laws w…"
4866,RT @seanaorodaigh: At the launch of @AmnestyIreland’s #PicnicsAgainstApartheid in solidarity with Palestinians on the eve of #NakbaDay on w…
4867,"RT @mariamuser: Boycott #ApartheidIsrael   
Pass it on https://t.co/FM4UB7b8ct"
4868,"RT @mariamuser: Boycott #ApartheidIsrael 
Pass it on. https://t.co/fSJRqhQ4k7"
4869,RT @reemnatsheh4: This is the reality of Israeli occupation! And anyone deny it not a human #IsraeliCrimes #IsraeliApartheid #Israel #Pales…
4870,"RT @DerbyChrisW: Not content with murdering a Palestinian journalist, Israeli security goons attack the funeral cortège, beating mourners r…"
4871,RT @SocialistAnyDay: We will never forget this. #BDS https://t.co/mZhuKpA8y0
4872,@mmshah73 @CNN Always double standards by U.S . #IsraeliCrimes
4873,RT @RAbuhajjaj: Palestinian engineer Mohammad Fathya is undergoing treatment at Al-Makassed Hospital in occupied Jerusalem after #Israelioc…
4874,"@r8dr4lfe75 @CodingOver40 @SeanPenn @U2 I don't know that killing unarmed people is a war. It's murder, cowardly, psychotic, ""israelis"" murder the indigenous people. The only people with the right to exist there, and the only people being wiped off the map. #IsraeliTerrorism #IsraeliKillers #FreePalestine all of it."
4875,"RT @TheMendozaWoman: If Keir Starmer was alive during the Salem witch hunts: 

“While we condemn the drowning of this innocent woman, we de…"
4876,"RT @TheMendozaWoman: If Keir Starmer was alive during the Salem witch hunts: 

“While we condemn the drowning of this innocent woman, we de…"
4877,RT @Agitate4Change: Boycott Israel. Pass it on. #BDS
4878,"The mere presence of a #palestinian flag threatens @Israel to the core. 

Militarized scumbags dare remove them from a dead woman's hearse after executing her. 

Why are you so scared of a flag? #genocide #israeliapartheid #israelioccupation #IsraeliTerrorism #freepalestine https://t.co/JaWBez0pwJ"
4879,"RT @NyeBev4eva: Solidarity with the protesters in London today.
#FreePalestine #ExistResistReturn #BDS #EndIsraeliApartheid #StopArmingIsra…"
4880,"@zarahsultana Thank you Zarah!

It's really despicable that the UK government does not want to apply international laws wrt Israel’s apartheid and brutal military occupation.   Their hypocrisy and racism stinks.

#FreePalestine ❤️🇵🇸
#EndTheOccupation
#SanctionsNow #BDS ❤️🇵🇸"
4881,RT @SocialistAnyDay: We will never forget this. #BDS https://t.co/mZhuKpA8y0
4882,"Pro-Palestine activists marched today in London, condemning Israel’s killing of Palestinian journalist Shireen Abu Akleh and calling for an end to the Israeli occupation of Palestine.
#FreePalestine #IsraeliApartheid #IsraeliCrimes https://t.co/HrSxTInJ60"
4883,"RT @zubayralikhan: Israeli occupation forces shot Walid Al-Shareef in the head at Masjid Al-Aqsa, the 3rd most sacred site in Islam, during…"
4884,"RT @masoud_ahmed: I want to share the video of the funeral of #ShireenAbuAqla to show the brutality of the Israeli apartheid regime, but I…"
4885,"RT @masoud_ahmed: I want to share the video of the funeral of #ShireenAbuAqla to show the brutality of the Israeli apartheid regime, but I…"
4886,RT @rfwalsh86: @simoncoveney @dfatirl @irishmissionun You're absolutely right but you've some neck all the same. This and similar has been…
4887,"An opportunity for all people to know the reality of the scene,also an opportunity for the reader to learn that you are a human being in the first place.
Long live free Palestine
 The demise and fall of Israel
🇵🇸🇵🇸
#IsraeliCrimes 
#Fuckisraeil 
#Shereen_Abu_Aqleh
#شرين_ابو_عاقلة https://t.co/0bdnlDakiC"
4888,"@Akram_Akramovic @JeppeKofod @DKRepPAL And please mention the murder of her, by IDF snipers, targeting helpers as well, which kind of caused the funeral

And please consider noting the raid at her home after the killing, also by the IDF

You still have some ground to cover here 😒 #dkpol #darkAges #ApartheidIsrael"
4889,"RT @ButterflyLove_8: @Oscar_R_Geeho @wiseduck2 @btselem There Are Many TRUE JEWS Who Support Palestinians.

Siding With #ApartheidIsrael It…"
4890,RT @DrHananAshrawi: The #IsraeliOccupation threatens to disrupt #ShireenAbuAkleh’s funeral should the mourners display Palestinian flags &amp;…
4891,"RT @TheMendozaWoman: If Keir Starmer was alive during the Salem witch hunts: 

“While we condemn the drowning of this innocent woman, we de…"
4892,"RT @DerbyChrisW: Not content with murdering a Palestinian journalist, Israeli security goons attack the funeral cortège, beating mourners r…"
4893,RT @PetraSchur: @FatimaDerbi @CBSNews In 1987 South African police attempted to remove an African National Congress (ANC) flag from Ashley…
4894,RT @nw_nicholas: Don’t forget that in the Queen’s Speech the tories plan to legislate to make it illegal for your local authority to refuse…
4895,"RT @Quickieleaks: @simonmaginn @Lowkey0nline 
As a mark of respect for Shireen, I am calling on #UK politicians to ban ""FriendsOfIsrael"" po…"
4896,RT @TheErHussain: Colonial Israeli settlers theft and take over a Palestinian house belonging to Al-Jabari family in the Wadi Abu Husayn ar…
4897,RT @ehab_judeh: A group of ‘israeli’ squatters rushed into a Semitic Palestinian building in the Palestinian city of Hebron in an attempt t…
4898,#IsraeliCrimes  impunes. https://t.co/ViN8ejUs96
4899,"RT @ButterflyLove_8: @Oscar_R_Geeho @wiseduck2 @btselem There Are Many TRUE JEWS Who Support Palestinians.

Siding With #ApartheidIsrael It…"
4900,"RT @chilledasad100: If your response to 40 Palestinian journalists murdered by Israel since 2000, 100s more deliberately injured &amp; media of…"
4901,RT @Agitate4Change: Boycott Israel. Pass it on. #BDS
4902,RT @RAbuhajjaj: Palestinian engineer Mohammad Fathya is undergoing treatment at Al-Makassed Hospital in occupied Jerusalem after #Israelioc…
4903,"RT @zy_nab313: You will never silence the voice of  freedom, the voice of Palestine. RIP Shireen Abu Aqleh. #ShireenAbuAkleh #Aljazeera #Ap…"
4904,"RT @Imtiyazmakrani7: Jerusalem today🇵🇸🥺✌🌹
#Jerusalem #FreePalestine #IsraeliCrimes #Jenin #FreePalestine #covid1948 #IsraeliApartheid #Gaza…"
4905,RT @ShamaAh88661370: @daliagebrial @Bodysatnav Boycott Israel. Pass it on. #BDS
4906,"Read the whole thread. 
 #ShireenAbuAqleh #JournalismIsNotACrime #IsraeliCrimes https://t.co/Yq6ZlIZEtK"
4907,RT @SholaMos1: So #Israeli forces assassinating #ShireenAbuAqleh wasn’t evil enough?! They had to desecrate her funeral procession with vio…
4908,"RT @TheMendozaWoman: If Keir Starmer was alive during the Salem witch hunts: 

“While we condemn the drowning of this innocent woman, we de…"
4909,"RT @AROCBayArea: Protest for #Palestine, and Palestinian freedom and justice this Saturday in #SanFrancisco at noon, 16th and Valencia St.…"
4910,"Israeli Public Security Minister Omer Bar-Lev said, ""unfortunately, during [Shireen's] funeral, serious violence broke out on the part of the participants that caused the situation to deteriorate."" #IsraeliCrimes #IsraeliPolice #ShireenAbuAkleh"
4911,"RT @TheMendozaWoman: If Keir Starmer was alive during the Salem witch hunts: 

“While we condemn the drowning of this innocent woman, we de…"
4912,"RT @zubayralikhan: Israeli occupation forces shot Walid Al-Shareef in the head at Masjid Al-Aqsa, the 3rd most sacred site in Islam, during…"
4913,RT @ipsc_derry: Events in #Derry today to protest the murder of #ShireenAbuAqla &amp; to mark #Nakba74 #EndIsraeliApartheid #JusticeForShireen…
4914,"@paulon_gianni @zarahsultana The whole world is interested.

#GTFO 
#ApartheidIsrael"
4915,RT @seanaorodaigh: At the launch of @AmnestyIreland’s #PicnicsAgainstApartheid in solidarity with Palestinians on the eve of #NakbaDay on w…
4916,RT @nw_nicholas: Don’t forget that in the Queen’s Speech the tories plan to legislate to make it illegal for your local authority to refuse…
4917,RT @nw_nicholas: Don’t forget that in the Queen’s Speech the tories plan to legislate to make it illegal for your local authority to refuse…
4918,"Hamas terrorist Yahya Sinwar came down to al Jazeera to visit, now everything is clear what is happening there.
@iamsrk @SrBachchan #india #asia #Europe #bds #UnitedNations #Eurovision #UnitedStates #uk #ENGLAND #italy #spain #France @RubikaLiyaquat @narendramodi @BorisJohnson"
4919,"@DavidLammy @Keir_Starmer How about sanctions until there is a free and independent Palestinian state? Short of that, these empty words won’t stop the apartheid regime from continuing to oppress, kill, forcibly displace and militarily occupy the Palestinian ppl. #SanctionIsrael #IsraeliCrimes"
4920,"@Keir_Starmer Those of us who keep an eye on the activities of the Apartheid Israeli regime are not at all shocked. This brutality is meted out by the occupiers to Palestinians on a daily basis. Boycott, divest and sanction NOW! #ApartheidIsrael"
4921,"Write letter to @JustinTrudeau express rage at killing of #ShireenAbuAqla and Canadian silence &amp; complicity. End Canadian Support for Israeli military. #NoIDF4Canadians #Accountability #IsraeliCrimes 
 https://t.co/vtbwiBsVdN"
4922,"It’s happening. ⬇️

#ApartheidIsrael 
#TerrorState https://t.co/jsVXvfL9xa"
4923,Spread awareness. #IsraeliCrimes https://t.co/Y4gJnBjDRT
4924,"What happened in #ShireenAbuAqla funeral showed what's the suffering of the #Palestinians under the #IsraeliOccupation. Now,the world can realize how much these people are oppressed for dozens of years and until now!

#IsraeliCrimes
#FreePalestine
#شيرين_أبوعاقلة
#شيرين_ابو_عاقلة https://t.co/br1lUfB9kc"
4925,RT @SocialistAnyDay: We will never forget this. #BDS https://t.co/mZhuKpA8y0
4926,"RT @amyscgibson: https://t.co/pfVap5T1zA 

Now might be a good time to go and watch Eleven Days in May. You know, if you are still uncertai…"
4927,"@Keir_Starmer Unless there’s accountability and sanctions on #ApartheidIsrael these are just empty words and more Palestinians will be killed with impunity, more will be forcibly displaced and see their homes demolished and the suffering and bombing of Gazans will continue. #SanctionIsrael"
4928,"RT @TheMendozaWoman: If Keir Starmer was alive during the Salem witch hunts: 

“While we condemn the drowning of this innocent woman, we de…"
4929,RT @nw_nicholas: Don’t forget that in the Queen’s Speech the tories plan to legislate to make it illegal for your local authority to refuse…
4930,RT @reemnatsheh4: This is the reality of Israeli occupation! And anyone deny it not a human #IsraeliCrimes #IsraeliApartheid #Israel #Pales…
4931,RT @seanaorodaigh: At the launch of @AmnestyIreland’s #PicnicsAgainstApartheid in solidarity with Palestinians on the eve of #NakbaDay on w…
4932,"RT @TheMendozaWoman: If Keir Starmer was alive during the Salem witch hunts: 

“While we condemn the drowning of this innocent woman, we de…"
4933,"@SecBlinken You must boycott, divest from and sanction Israel; To achieve freedom, justice, equality and the protection of the rights of the Palestinian people
#BoycottIsrael 🚫
#EndIsraeliApartheid 🗣️
#FreePalestine 🇵🇸
https://t.co/eFWQgJZchx"
4934,#Israel #IsraeliApartheid #IsraeliCrimes #ShireenAbuAqla #Palestine crimes after crimes .. and the world is just watching! https://t.co/lEHqpLXNgw
4935,"Ukraine presses counteroffensive on key Russian line of assault, governor says
 https://t.co/QuCrWBcdBL

@MardinDiplomasi
#UkraineRussiaWar #RussianWarCrimes #Macron #cryptocurrency #IsraeliCrimes #Zaporizhia #Chernihiv #UnitedStates"
4936,"🔴🔴This video documents the moment when the Palestinian youth Walid Sharif (23) got shot in the head with a rubber coated steel bullet in the head during Israeli forces raid of Al-Aqsa mosque on 22/4/2022. ⬇️⬇️  #IsraeliTerrorism
#IsraeliCrimes #IsraeliApartheid
#Palestine https://t.co/tGpVDlPURn"
4937,"After the world saw how Zionist Israeli forces beat mourners carrying the casket of #ShireenAbuAqleh, how can there still be Zionist apologists? This is what they're endorsing. Shameful is an understatement. Walahi. Allah doesn't sleep. #ApartheidIsrael your time will come! 🇵🇸✊🏻"
4938,"Press sources: The Israeli occupation forces shot a young man at Shufat camp checkpoint  moments ago.

#BreakingNews #IsraeliCrimes"
4939,"RT @KernowDamo: The scenes at Shireen Abu Akleh's funeral were shocking. I couldn't believe funerals could be targets like this, but sadly…"
4940,#IsraeliTerrorism &amp; #IsraeliCrimes are always documented but the world 🌎 never hold the zionists accountable for their terrorism &amp; crimes ! Are you still believing in the western democracy &amp; justice system ! https://t.co/gsjgYbPLio
4941,"RT @amirofthecape: @PSCSA Cape Town stands with Palestine.

Join the struggle against barbarism 🇵🇸

#CapeTown #EndApartheid #FreeFreePalest…"
4942,"RT @amirofthecape: @PSCSA Cape Town stands with Palestine.

Join the struggle against barbarism 🇵🇸

#CapeTown #EndApartheid #FreeFreePalest…"
4943,@Psywave7 @vcf_nn @Rushdibbc @oryxspioenkop Actually Israel was handed to Jews as a gift after the Holocaust. It’s ironic that the government is committing the same crimes! #IsraeliCrimes
4944,"RT @TheMendozaWoman: If Keir Starmer was alive during the Salem witch hunts: 

“While we condemn the drowning of this innocent woman, we de…"
4945,"RT @TheMendozaWoman: If Keir Starmer was alive during the Salem witch hunts: 

“While we condemn the drowning of this innocent woman, we de…"
4946,"RT @scottishpsc: Edinburgh National Day of Protest: Apartheid Israel - Nakbah 74, Justice for Shireen. Foot Of The Mound 1pm, tomorrow (Sat…"
4947,Those wishing to follow events in #Palestine &amp; #Israel in wake of assassination of #ShireenAbuAqleh &amp; #Nakba74 #NakbaDay 👇🏽👇🏽👇🏽 my #FreePalestine list #JusticeForShireen #JusticeForShireenAbuAqleh #StopArmingIsrael #RightOfReturn #BDS #EndIsraeliApartheid https://t.co/MN1xlRqlAD
4948,"RT @DerbyChrisW: Not content with murdering a Palestinian journalist, Israeli security goons attack the funeral cortège, beating mourners r…"
4949,"RT @TheMendozaWoman: If Keir Starmer was alive during the Salem witch hunts: 

“While we condemn the drowning of this innocent woman, we de…"
4950,"RT @TheMendozaWoman: If Keir Starmer was alive during the Salem witch hunts: 

“While we condemn the drowning of this innocent woman, we de…"
4951,"RT @TheMendozaWoman: If Keir Starmer was alive during the Salem witch hunts: 

“While we condemn the drowning of this innocent woman, we de…"
4952,RT @SholaMos1: So #Israeli forces assassinating #ShireenAbuAqleh wasn’t evil enough?! They had to desecrate her funeral procession with vio…
4953,#Israel #IsraeliCrimes #IsraeliApartheid #ShireenAbuAqla Truth to Power✊🏽 https://t.co/s6XmGaYuf6
4954,"RT @TheMendozaWoman: If Keir Starmer was alive during the Salem witch hunts: 

“While we condemn the drowning of this innocent woman, we de…"
4955,"RT @TheMendozaWoman: If Keir Starmer was alive during the Salem witch hunts: 

“While we condemn the drowning of this innocent woman, we de…"
4956,"RT @hasnaah55006431: Shame on everybody who watches that and stays silent !!!

#IsraeliCrimes
#شيرين_ابو_عاقلة
#شيرين_أبوعاقلة https://t.co…"
4957,@sue_lees @Rushdibbc INTERESTING. STOP LYING!!!! #IsraeliApartheid #IsraeliCrimes #Israel https://t.co/YakUIsNRtT
4958,RT @3ayda_7: This is our story with zionism. On repeat. #ApartheidIsrael
4959,"RT @KernowDamo: The scenes at Shireen Abu Akleh's funeral were shocking. I couldn't believe funerals could be targets like this, but sadly…"
4960,RT @3ayda_7: We all saw zionist forces breaking the historic windows of AlAqsa as they were attacking Palestinian worshipers inside. It tak…
4961,"RT @GazaEssa: Thousands in London mark 74th anniversary of ‘Nakba’, pay homage to slain Palestinian journalist

#BoycottIsrael #BDS #Boycot…"
4962,"RT @AyaIsleemEn: Abu Aisheh family in Hebron, they protected the Jews in 1929 massacre , now they live under the Israeli #occupation, #oppr…"
4963,"RT @GazaEssa: UN Security Council condemns Palestinian journalist’s killing during Israeli raid in West Bank

#BoycottIsrael #BDS #BoycottI…"
4964,RT @KateMario5: This photo is related to the moment #ShireenAbuAqla was hit. How is such a thing possible in today's world? What is our rea…
4965,"RT @BDSmovement: Media studies and journalism faculties, departments, and programs should: 

- Respect the Palestinian #BDS call by ending…"
4966,"RT @TheMendozaWoman: If Keir Starmer was alive during the Salem witch hunts: 

“While we condemn the drowning of this innocent woman, we de…"
4967,"RT @LevantineBaker: Israel is notorious for its treatment of the press and journalists. They've always harassed them, beat them, and tried…"
4968,"RT @SofieMadridista: هذا هو #الاحتلال_الاسرائيلي و بس 
This is what the #Israel truly is !! 
#شيرين_ابو_عاقلة 
#ShireenAbuAqla 
#IsraeliCri…"
4969,"If Keir Starmer was alive during the Salem witch hunts: 

“While we condemn the drowning of this innocent woman, we defend the witchfinder general’s right to defend the world from witches”

#ShireenAbuAqla #FreePalestine #BDS #ApartheidIsrael"
4970,"@YishaiFleisher You're pushing another Palestinian family to join the fight against Israel.  Is a shame how Jewish people forgot the terrible Holocaust and instead are doing the same thing to another ethnic group.
#IsraeliCrimes"
4971,RT @reemnatsheh4: This is the reality of Israeli occupation! And anyone deny it not a human #IsraeliCrimes #IsraeliApartheid #Israel #Pales…
4972,"@SaulStaniforth @wesstreeting He &amp; other Labour Representatives on another Jolly to #ApartheidIsrael
I wonder if he has also had cash even although he is not included in this list 
Anyone who dares to criticise #ApartheidIsrael is immediately expelled from Starmer’s Labour Party &amp; branded Anti Semitic https://t.co/i0gx7Qr4yN"
4973,"RT @BESSEKRIAbdelk1: Western media ?? Hello ? You there ?? 

The #USA agent in the Middle East.
#Israel #Palestine #Russia #Ukraine #EU #NA…"
4974,"Jerusalem today🇵🇸🥺✌🌹
#Jerusalem #FreePalestine #IsraeliCrimes #Jenin #FreePalestine #covid1948 #IsraeliApartheid #Gaza #BDS #Lebanon #AlJazeera #Antisemitism #Egypt #JusticeForShireen https://t.co/feYfr6FUZP"
4975,"RT @MDZiaUd37309773: The message is very clear to us.
If you want to write i'll break your hand,if you want to walk i'll break your leg,if…"
4976,"RT @KreaseChan: The Israeli occupation police force are calling the mourners ‘rioters’. Disgraceful as that is, I wouldn’t put it past thes…"
4977,"RT @DerbyChrisW: Not content with murdering a Palestinian journalist, Israeli security goons attack the funeral cortège, beating mourners r…"
4978,"RT @Abbasahsan110: Where did the human rights organizations go?🥺💔
#ShireenAbuAkleh #USA #IsraeliCrimes #شيرين_ابو_عاقلة https://t.co/EPREry…"
4979,RT @nw_nicholas: Don’t forget that in the Queen’s Speech the tories plan to legislate to make it illegal for your local authority to refuse…
4980,"RT @GazaEssa: Hamas' military wing: Death awaits Israel should it dare invade Gaza

#BoycottIsrael #BDS #BoycottIsraelGoods #BoycottIsraeli…"
4981,Every Pakistani is born with a hatred for Israel which can never be overturned. Arabs can close their eyes now but will be screaming when snakes bite back #ApartheidIsrael https://t.co/YDGqQMtiKE
4982,RT @reemnatsheh4: This is the reality of Israeli occupation! And anyone deny it not a human #IsraeliCrimes #IsraeliApartheid #Israel #Pales…
4983,RT @nw_nicholas: Don’t forget that in the Queen’s Speech the tories plan to legislate to make it illegal for your local authority to refuse…
4984,"RT @LatuffCartoons: For #Israel, it's not enough to have shot dead Palestinian journalist #ShireenAbuAkleh.
It's necessary to brutalize the…"
4985,RT @RAbuhajjaj: Palestinian engineer Mohammad Fathya is undergoing treatment at Al-Makassed Hospital in occupied Jerusalem after #Israelioc…
4986,@Barahmeh Shame for all Jews worldwide 👈🏿 #IsraeliCrimes
4987,"RT @KernowDamo: The scenes at Shireen Abu Akleh's funeral were shocking. I couldn't believe funerals could be targets like this, but sadly…"
4988,Done! #BDS https://t.co/BTPEhHiGsq
4989,"RT @LatuffCartoons: For #Israel, it's not enough to have shot dead Palestinian journalist #ShireenAbuAkleh.
It's necessary to brutalize the…"
4990,"RT @RZ123ZR_: An older video showing the reality of the Brutal, Savage, inhumane occupation. #Israel #IsraeliCrimes #IsraeliApartheid #Pale…"
4991,RT @nw_nicholas: Don’t forget that in the Queen’s Speech the tories plan to legislate to make it illegal for your local authority to refuse…
4992,"RT @CathyForMadina: Irish politician and MP Richard Boyd Barrett calls out the International community's double standards, following Israel…"
4993,RT @ipsc_derry: Events in #Derry today to protest the murder of #ShireenAbuAqla &amp; to mark #Nakba74 #EndIsraeliApartheid #JusticeForShireen…
4994,"RT @Quickieleaks: ""Anyway, Israel and the US have long been two peas in a sadistic pod; Israeli malevolence simply has a more intense geogr…"
4995,"Eyewitnesses reported that Abu Akleh’s casket was about to fall to the ground after the mourners lose balance due to the Israeli assault.

more: https://t.co/TCMvvZ3Hoz

#IsraeliCrimes 
#شيرين_ابوعاقله
#ShireenAbuAqleh #Shireen_Abu_Akleh https://t.co/uLrJ508UjW"
4996,#Israel #IsraeliApartheid #IsraeliCrimes #ShireenAbuAqla Make her death mean something! ✊🏽 https://t.co/e6Ej9onn7R
4997,RT @ShamaAh88661370: @Normanjam671 @campbell582000 Boycott Israel. Pass it on. #BDS
4998,@hzomlot At least they didn't say that the #IsraeliTerrorState was defending itself..what do you expect more from a regime contributed to implant this cancer in the Lavant #FreePalaestine #IsraeliApartheid #IsraeliCrimes
4999,RT @reemnatsheh4: This is the reality of Israeli occupation! And anyone deny it not a human #IsraeliCrimes #IsraeliApartheid #Israel #Pales…
5000,RT @SpiderQueer: @POTUS @VP @SecBlinken Intruding? Attacking after the #IDF executed #ShireenAbuAqla stop enabling #IsraeliApartheid #Israe…
5001,RT @Lana_Tatour: Seeing Israeli forces attack the coffin of Shireen Abu Akleh and assaulting mourners is truly heartbreaking. They execute…
5002,RT @RAbuhajjaj: Palestinian engineer Mohammad Fathya is undergoing treatment at Al-Makassed Hospital in occupied Jerusalem after #Israelioc…
5003,"RT @BrightonPSC: 🇵🇸  TOMORROW!

🇵🇸  Join us &amp; our banner for the big London demo to show we stand with the Palestinan people. 

🇵🇸  Meet 10…"
5004,RT @nw_nicholas: Don’t forget that in the Queen’s Speech the tories plan to legislate to make it illegal for your local authority to refuse…
5005,@MM13315973 @PSCupdates @johnmcdonnellMP #ApartheidIsrael hardly democracy old chap.
5006,"@JamaalBowmanNY People r shocked with images from #ShireenAbuAkleh funeral because caught live,for Palestinian that's daily life suffering,people after they get buried not safe from #ApartheidIsrael.Mom mourns over her son's grave because the occupation decided to raze the graves to make a park https://t.co/ignSL1oLBM"
5007,RT @reemnatsheh4: This is the reality of Israeli occupation! And anyone deny it not a human #IsraeliCrimes #IsraeliApartheid #Israel #Pales…
5008,"RT @AyaIsleemEn: Abu Aisheh family in Hebron, they protected the Jews in 1929 massacre , now they live under the Israeli #occupation, #oppr…"
