,tweet
4079,"Israeli police : 

“no disciplinary action will be taken against police officers and fighters who took part in the funeral in Jerusalem"", and ""we will not let police officers be scapegoated""

Here’s the kind of justice under #ApartheidIsrael 
#ShireenAbuAqla"
4080,"74 years since the #Nakba, home demolitions and forced evictions continue to be the reality for millions of Palestinians living under Israel's apartheid. 

We must stand against this racist system and loudly say #EndIsraeliApartheid https://t.co/RG6T9pkifN"
4081,"Israeli police : 

“no disciplinary action will be taken against police officers and fighters who took part in the funeral in Jerusalem"", and ""we will not let police officers be scapegoated""

Here’s the kind of justice under #ApartheidIsrael 
#ShireenAbuAqla"
4082,"@MairavZ Oppression and humiliation everywhere and anytime.
#ApartheidIsrael"
4083,"@dave_saul1 @benjamincohen @RachelRileyRR @jk_rowling JKR, RR and many others weaponised antiSemitism, accused Labour, so Labour lost the election and that's why were in the mess we're in. Worse for Palestinians, though, we can see what not being able to question #ApartheidIsrael has caused:
#ShireenAbuAkleh
https://t.co/JikKQLlv17 https://t.co/W9cTi1IAUa"
4084,This is how Israel prepares for celebrating 15 May anniversary of its foundation. Nothing could show more starkly that its inhuman apartheid system must end. Play your part in non violent protest against apartheid- #BDS @BDSmovement @SPSC_ONTHISDAY @scottishpsc @Art4PalestineUK https://t.co/Fg7vGyyq7l
4085,"@sarahkendzior Diamonds that fund grave HR violations by Russia are #BloodDiamonds but diamonds that fund Israeli #apartheid and #warcrimes are conflict free...didn't you know? https://t.co/QWDx0rfXPE
#SDGs #BHR #BDS https://t.co/Udf6WMCQov"
4086,"Israeli police : 

“no disciplinary action will be taken against police officers and fighters who took part in the funeral in Jerusalem"", and ""we will not let police officers be scapegoated""

Here’s the kind of justice under #ApartheidIsrael 
#ShireenAbuAqla"
4087,"Israel continues to dispossess Palestinians &amp; deny millions of refugees—many languishing generation after generation in camps KMs from their ancestral homes—the right to return while allowing, even encouraging, Jewish citizens of other states to immigrate #EndIsraeliApartheid 2/2 https://t.co/46fgeDpdWk"
4088,"The West’s blanket boycotts and sanctions against Russia while continuing its complicity in Israel’s apartheid and settler colonialism against Palestinians is racist, enraging and hypocritical. 

As we mark #Nakba74 escalate #BDS pressure against apartheid Israel! https://t.co/dRWo8D9k42"
4089,"The West’s blanket boycotts and sanctions against Russia while continuing its complicity in Israel’s apartheid and settler colonialism against Palestinians is racist, enraging and hypocritical. 

As we mark #Nakba74 escalate #BDS pressure against apartheid Israel! https://t.co/dRWo8D9k42"
4090,"#ApartheidIsrael  has been #EthnicCleansing since 1948. They've done it with the full knowledge and support of the West, including mediating bogus ""peace talks"" to help stem the resistance. https://t.co/N4lPvVIeFw"
4091,"The West’s blanket boycotts &amp; sanctions against Russia while continuing its complicity in Israel’s apartheid against Palestinians is racist, enraging &amp; hypocritical.

As we mark #Nakba74 escalate #BDS pressure now!
#ColonialHypocrisyKills

https://t.co/bCp5msSs7w"
4092,"As #Israel murder Shireen &amp; then attack and intimidate the mourners at the reporter's funeral, why has pro Israeli Rachel Riley decided to claim that criticism of JK Rowling is because she was critical of Jeremy Corbyn.
What!
For the love of Riley! Hardly.
#IsraeliCrimes @GMB https://t.co/rgfmInEHPW"
4093,"Not content with murdering a Palestinian journalist, Israeli security goons attack the funeral cortège, beating mourners resulting in the pallbearers almost dropping the coffin.

Surely it's time to ostracise Israel and implement #BDS now.

https://t.co/Y4Tr7S8xFj"
4094,“We refuse to watch helplessly at the ethnic cleansing of our people. We will not back down until we see a liberated Palestine in this lifetime.” — @JohnnySilverclo https://t.co/XynCKQYMF8 #ShireenAbuAqla #IsraeliCrimes
4095,"On May 15 Nakba Day, Palestinians renew their commitment to #EndIsraeliApartheid, #EndEthnicCleansing that started 74 years ago. 

Watch/Share the call for action by Ali Awad from #SaveMasaferYatta, where Israel plans the largest expulsion since the '70s.
https://t.co/sqPFZ7jcCD https://t.co/wwqAqVCEDa"
4096,"Israeli occupation forces arrest a Palestinian student taking part in a vigil marking Nakba day, after assaulting him at 'Tel Aviv' university.
#Nakba74
#FreePalestine 
#IsraeliTerrorism https://t.co/fuRER9j098"
4097,"BREAKING| 40-year-old Dauod Zubeidi, brother of Palestinian detainee in Israeli prisons and one of Gilbou’s six breakers, Zakaria Zubeidi, has died of his injuries sustained during an Israeli military raid two days ago in Jenin refugee camp. #ApartheidIsrael https://t.co/PFMjraD9C8"
4098,"@destination1111 I think you'll find that it is #ApartheidIsrael and its allies that pay for and support the collaborative Abbas who has next to no support within the Palestinian people
#FreePalestine from #ApartheidIsrael
#WarCrimes #ICC"
4099,"@MaxBlumenthal Even after death exposing an aparthied state  crimes more effectively. 

#Israel #ApartheidIsrael #Shereen_Abu_Aqleh #ShireenAbuAkleh"
4100,"The West’s blanket boycotts and sanctions against Russia while continuing its complicity in Israel’s apartheid and settler colonialism against Palestinians is racist, enraging and hypocritical. 

As we mark #Nakba74 escalate #BDS pressure against apartheid Israel! https://t.co/dRWo8D9k42"
4101,"#Israel is a vicious apartheid and terror state. There’s never a pause to their crimes against humanity. People/nations who never utter a word on them should not be allowed to teach you morals and rights.
#IsraeliCrimes #IsraeliApartheid"
4102,"💜 After our #Nakba commemoration yesterday, we joined @AmnestyIreland for the launch of their Picnics Against Apartheid ""in solidarity with Palestinians who are forced out of public spaces by Israeli authorities. #EndIsraeliApartheid #BDS https://t.co/Sw6gMM3D5o"
4103,"@ShibleyTelhami The hasbara crew all quit after @naftalibennett got caught out lying &amp; fabricating the news by @AJENews @TIME &amp; no self respecting PR agency could ever spin the blatent aggression of #IOF against the mourners &amp; pallbearers @ #ShireenAbuAqla 's funeral

#ApartheidIsrael #Nakba74"
4104,"The Nakba did not end in 1948. It continues to this day with apartheid Israel relentlessly pursuing the dispossession of the Palestinian people. 
Take a moment to learn about the Palestinian struggle for justice and rights.
#Nakba74
#EndIsraeliApartheid 

https://t.co/WUDauuVTeu"
4105,"The West’s blanket boycotts and sanctions against Russia while continuing its complicity in Israel’s apartheid and settler colonialism against Palestinians is racist, enraging and hypocritical. 

As we mark #Nakba74 escalate #BDS pressure against apartheid Israel! https://t.co/dRWo8D9k42"
4106,"Amnesty's Executive Director in Ireland Colm O'Gorman speaks about Amnesty's report on Israel's apartheid, that has built on decades of work by Palestinians. This is the first of many public events in the Irish campaign to #EndIsraeliApartheid. https://t.co/Eh4wuwT578"
4107,"Israeli police : 

“no disciplinary action will be taken against police officers and fighters who took part in the funeral in Jerusalem"", and ""we will not let police officers be scapegoated""

Here’s the kind of justice under #ApartheidIsrael 
#ShireenAbuAqla"
4108,"New wave of #terrorism against #Syria by #Israelis and #NATO states. #ApartheidIsrael bombs 4 Syrian provinces, US backed #SDF terrorists besiege Syrians in the NE and Turkey, with its #AlQaeda gangs, bombs local #Syrian defense units. Via @3arabiSouri  https://t.co/CdFLXsj4DI https://t.co/Z7R4pAiSnW"
4109,"@ilyas_nagdee Shocked at the number of FAKE claims of ""antisemitism"" used to silence pro Palestinian supporters including Jews. This distracts from genuine cases. Its a political tactic favoured by #ApartheidIsrael"
4110,"@nytimes Is this the only #Democracy in Middle East whose brutal IDF you finance in billions at the cost of making Americans go without #MedicalCare @POTUS @KamalaHarris @congressdotgov @DeputySecState @IRF_Ambassador ?

#PalestineWillBeFree 
#ApartheidIsrael 
#PalestinianLivesMatter"
4111,"@lokshensoupjek @zarahsultana @CrochetLady15 Don't be delusional. Just be better.

#SavePalestine 🇵🇸
#Apartheidisrael https://t.co/578gI7bCjF"
4112,"The West’s blanket boycotts and sanctions against Russia while continuing its complicity in Israel’s apartheid and settler colonialism against Palestinians is racist, enraging and hypocritical. 

As we mark #Nakba74 escalate #BDS pressure against apartheid Israel! https://t.co/dRWo8D9k42"
4113,"@AJArabic A credible &amp; knowledgeable powerhouse on the minutiae of daily oppression affecting the lives of #Palestinian by #ApartheidIsrael

Long may she continue to inspire 1000's of journalists to speak their truth too.

RiP #SherineAbuAqleh - even after her death, she covered #Nakba74"
4114,"74 years since the #Nakba, home demolitions and forced evictions continue to be the reality for millions of Palestinians living under Israel's apartheid. 

We must stand against this racist system and loudly say #EndIsraeliApartheid https://t.co/RG6T9pkifN"
4115,"A credible &amp; knowledgeable powerhouse on the minutiae of daily oppression affecting the lives of #Palestinian by #ApartheidIsrael

Long may she continue to inspire 1000's of journalists to speak their truth too.

RiP #SherineAbuAqleh - even after her death, she covered #Nakba74 https://t.co/TEhbSYEawg"
4116,"From .@guardian As we grieved for Shireen Abu Aqleh, Israeli police attacked us. They have no shame https://t.co/69l5GAXENq
#ShireenAbuAqla #ShireenAbuAqleh #Shireen #شيرين_ابو_عاقلة #Accountability #RIP #IsraeliCrimes #Palestine #norespectforthedead"
4117,"#UK govt wants new trade deal with #ApartheidIsrael while sanctioning #Afghanistan and punishing Afghans 

Gross #DoubleStandards @annietrev 

https://t.co/yECOB3AuQD"
4118,"A credible &amp; knowledgeable powerhouse on the minutiae of daily oppression affecting the lives of #Palestinian by #ApartheidIsrael

Long may she continue to inspire 1000's of journalists to speak their truth too.

RiP #SherineAbuAqleh - even after her death, she covered #Nakba74 https://t.co/KyO3MgEbyy"
4119,"⭕️👆:
Jerusalemite Waleed al Shareef succumbs to his wounds sustained about three weeks ago when he was shot by IOF terrorists during a raid by #ApartheidIsrael troops on Al-Aqsa holy mosque.
#Palestine 
https://t.co/DGjL7pLKKJ"
4120,"The West’s blanket boycotts and sanctions against Russia while continuing its complicity in Israel’s apartheid and settler colonialism against Palestinians is racist, enraging and hypocritical. 

As we mark #Nakba74 escalate #BDS pressure against apartheid Israel! https://t.co/dRWo8D9k42"
4121,"After reading your #MyNakbaStory
I'm sad to hear what your family had to go through just to survive in their own homeland. So much sadness and pain for countless more families. Tragedy after tragedy for palestinians. 
#Israel needs #BDS
#ShireenAbuAqla https://t.co/8IYmbEUFwm"
4122,Who next become the victim of #Israel #IsraeliCrimes .. then i bet moron #IsraeliApartheid will say it #palestinian gun.. or the palestinian have a knife .. and then hamas base? Stupid reason and slander by #The IDF and #Israeli #Nazi 🤷🏼‍♀️..taik ko #IsraeliApartheid https://t.co/vH4fFErkp6
4123,Boycott Israel. Pass it on. #BDS
4124,"@DaliaHatuqa @HagaiElAd A credible &amp; knowledgeable powerhouse on the minutiae of daily oppression affecting the lives of #Palestinian by #ApartheidIsrael

Long may she continue to inspire 1000's of journalists to speak their truth too.

RiP #SherineAbuAqleh - even after her death, she covered #Nakba74"
4125,"#terrorist Israel
#IsraeliCrimes 
#FreePalestine https://t.co/rNxeQqyOxe"
4126,"@dianabuttu @DaliaHatuqa A credible &amp; knowledgeable powerhouse on the minutiae of daily oppression affecting the lives of #Palestinian by #ApartheidIsrael

Long may she continue to inspire 1000's of journalists to speak their truth too.

RiP #SherineAbuAqleh - even after her death, she covered #Nakba74"
4127,"The West’s blanket boycotts and sanctions against Russia while continuing its complicity in Israel’s apartheid and settler colonialism against Palestinians is racist, enraging and hypocritical. 

As we mark #Nakba74 escalate #BDS pressure against apartheid Israel! https://t.co/dRWo8D9k42"
4128,#Nakba74 @PSC_Wits organised a lively protest outside the Israeli Embassy in Pretoria yesterday and handed in a memo to @DIRCO_ZA - #ApartheidOutOfAfrica South Africa demands #BDS of apartheid Israel https://t.co/1MQ6yDTfTF
4129,"The West’s blanket boycotts &amp; sanctions against Russia while continuing its complicity in Israel’s apartheid against Palestinians is racist, enraging &amp; hypocritical.

As we mark #Nakba74 escalate #BDS pressure now!
#ColonialHypocrisyKills

https://t.co/BUqExWQtEh"
4130,"The West’s blanket boycotts and sanctions against Russia while continuing its complicity in Israel’s apartheid and settler colonialism against Palestinians is racist, enraging and hypocritical. 

As we mark #Nakba74 escalate #BDS pressure against apartheid Israel! https://t.co/dRWo8D9k42"
4131,Today is #Nakba day. Nakba means 'catastrophe' in Arabic. It describes the massacre and expulsion of Palestinians from their homes and homeland 74 years ago. It describes the ongoing massacre and expulsion of Palestinians today.  #IsraeliCrimes #ShireenAbuAqla #النكبه٧٤ #النكبة https://t.co/eBsPE3cWBy
4132,"The West’s blanket boycotts &amp; sanctions against Russia while continuing its complicity in Israel’s apartheid against Palestinians is racist, enraging &amp; hypocritical.

As we mark #Nakba74 escalate #BDS pressure now!
#ColonialHypocrisyKills

https://t.co/zfoCir2f5c"
4133,"@BBCNews @BBCBreaking @BBCWorld more #ApartheidIsrael #IsraeliOccupation #IsraeliCrimes #IsraeliTerrorState etc etc for BBC ‘journalists’ to ignore, it is time to SUPPORT #BDSMovement https://t.co/vle5MJ5Xbz"
4134,"The Nakba did not end in 1948. It continues to this day with apartheid Israel relentlessly pursuing the dispossession of the Palestinian people. 
Take a moment to learn about the Palestinian struggle for justice and rights.
#Nakba74
#EndIsraeliApartheid 

https://t.co/WUDauuVTeu"
4135,"The West’s blanket boycotts and sanctions against Russia while continuing its complicity in Israel’s apartheid and settler colonialism against Palestinians is racist, enraging and hypocritical. 

As we mark #Nakba74 escalate #BDS pressure against apartheid Israel! https://t.co/dRWo8D9k42"
4136,"@ilyas_nagdee I have called on #UK govt to ban ""friends of Israel"" political groups left and right and stop supporting racist #ApartheidIsrael 

https://t.co/yWgMqQrsrl"
4137,"The Nakba did not end in 1948. It continues to this day with apartheid Israel relentlessly pursuing the dispossession of the Palestinian people. 
Take a moment to learn about the Palestinian struggle for justice and rights.
#Nakba74
#EndIsraeliApartheid 

https://t.co/WUDauuVTeu"
4138,"Lift financial sanctions on the people of #Afghanistan 

Stop funding #ApartheidIsrael 

#Afghanistan doesn't interfere in British politics or our media or our educational institutions!"
4139,"The West’s blanket boycotts and sanctions against Russia while continuing its complicity in Israel’s apartheid and settler colonialism against Palestinians is racist, enraging and hypocritical. 

As we mark #Nakba74 escalate #BDS pressure against apartheid Israel! https://t.co/dRWo8D9k42"
4140,"The West’s blanket boycotts and sanctions against Russia while continuing its complicity in Israel’s apartheid and settler colonialism against Palestinians is racist, enraging and hypocritical. 

As we mark #Nakba74 escalate #BDS pressure against apartheid Israel! https://t.co/dRWo8D9k42"
4141,"The Nakba did not end in 1948. It continues to this day with apartheid Israel relentlessly pursuing the dispossession of the Palestinian people. 
Take a moment to learn about the Palestinian struggle for justice and rights.
#Nakba74
#EndIsraeliApartheid 

https://t.co/WUDauuVTeu"
4142,"@emilykschrader Normal people with a modicum of truth can deduce ...the conduct of the Israeli police was criminal.

Who gave the order?🤔

The PM?

#ShireenAbuAkleh 
#IsraeliCrimes 
#IsraeliApartheid 
#SaloneTwitter https://t.co/9YiNlKdHxx"
4143,"The West’s blanket boycotts and sanctions against Russia while continuing its complicity in Israel’s apartheid and settler colonialism against Palestinians is racist, enraging and hypocritical. 

As we mark #Nakba74 escalate #BDS pressure against apartheid Israel! https://t.co/dRWo8D9k42"
4144,"End any money to Israel
Plus
#BDS
#ApartheidIsrael https://t.co/1Nq0xEAgmv"
4145,"Not content with murdering a Palestinian journalist, Israeli security goons attack the funeral cortège, beating mourners resulting in the pallbearers almost dropping the coffin.

Surely it's time to ostracise Israel and implement #BDS now.

https://t.co/Y4Tr7S8xFj"
4146,Journalists like Shireen Abu Akleh are repeatedly targeted for reporting the reality of this brutal occupation. The silencing of #Palestinian voices should alarm all who value free speech #BDS https://t.co/wRh64rslTq
4147,"74 years since the #Nakba, home demolitions and forced evictions continue to be the reality for millions of Palestinians living under Israel's apartheid. 

We must stand against this racist system and loudly say #EndIsraeliApartheid https://t.co/RG6T9pkifN"
4148,"The West’s blanket boycotts and sanctions against Russia while continuing its complicity in Israel’s apartheid and settler colonialism against Palestinians is racist, enraging and hypocritical. 

As we mark #Nakba74 escalate #BDS pressure against apartheid Israel! https://t.co/dRWo8D9k42"
4149,"@ilyas_nagdee Brit govt recently announced its looking at new trade deal with #ApartheidIsrael with all its atrocities whilst trying to ban #BDS a peaceful movement against occupation and oppression.

Meanwhile UK has financial sanctions harming people of #Afghanistan 

https://t.co/yECOB3AuQD"
4150,@BorisJohnson What say you about #ShireenAbuAkleh and #IsraeliCrimes and #NakbaDay Prime Minister
4151,"The West’s blanket boycotts and sanctions against Russia while continuing its complicity in Israel’s apartheid and settler colonialism against Palestinians is racist, enraging and hypocritical. 

As we mark #Nakba74 escalate #BDS pressure against apartheid Israel! https://t.co/dRWo8D9k42"
4152,"Nakba Day: What happened in Palestine on May 15, 1948
#NakbaDay #Palestine #ısrael #Palestina #SherineAbuAqleh #Zionist #FreePalestine #westbank #Gaza #UnitedNations #UnitedStates #HumanRights #Jerusalem #Nakba74 #Israeli #IsraeliCrimes #Jewish https://t.co/iPO9glNiZZ"
4153,"This brutal occupation attacks even the dead

#IsraeliCrimes 
#IsraeliApartheid 
#IsraeliPolice 
#فريق_نبض_الأقصى https://t.co/ZsPTne890R"
4154,"Abu Aisheh family in Hebron, they protected the Jews in 1929 massacre , now they live under the Israeli #occupation, #oppression and #ApartheidIsrael, they suffer from Jewish settlers violence frequently. Abu sameer 87 y &amp; his brother Abu Hassan 80 years old. https://t.co/4GFRMMltau"
4155,"Those zionist thugs don't have red lines. They don't know what mercy means and for them every Palestinian is a target.
2/2

#IsraeliTerrorism
#IsraeliCrimes
#IsraeliApartheid
#BoycottIsrael
#EndIsraeliApartheid 🗣️
#FreePalestine 🇵🇸"
4156,"@nadhimzahawi #BDS 
#ApartheidIsrael 
#FreePalestine 

You can cut all the Flowers but you cant stop Spring coming. https://t.co/ZQX3lgRPkJ"
4157,"The West’s blanket boycotts and sanctions against Russia while continuing its complicity in Israel’s apartheid and settler colonialism against Palestinians is racist, enraging and hypocritical. 

As we mark #Nakba74 escalate #BDS pressure against apartheid Israel! https://t.co/dRWo8D9k42"
4158,"The moment when Israeli occupation forces brutally assaulted and arrested a Palestinian student while taking part in a vigil marking the 74th anniversary of Nakba at 'Tel Aviv' University.
#Nakba74
#FreePalestine 
#IsraeliTerrorism https://t.co/hnH7umHuaY"
4159,@SecBlinken It happens all the time and the only reason that you are commenting on it was because she was an American citizen. Defund #ApartheidIsrael
4160,"#Palestinian students at Tel Aviv university marking 74 years of their #Nakba attacked by the #ApartheidIsrael police force. For #Zionism to succeed, the #Palestinians must forget. We haven’t and we won’t. All 14 million of us. We will return and #Apartheid will end. https://t.co/qadFxpoWnM"
4161,"The West’s blanket boycotts and sanctions against Russia while continuing its complicity in Israel’s apartheid and settler colonialism against Palestinians is racist, enraging and hypocritical. 

As we mark #Nakba74 escalate #BDS pressure against apartheid Israel! https://t.co/dRWo8D9k42"
4162,"The West’s blanket boycotts and sanctions against Russia while continuing its complicity in Israel’s apartheid and settler colonialism against Palestinians is racist, enraging and hypocritical. 

As we mark #Nakba74 escalate #BDS pressure against apartheid Israel! https://t.co/dRWo8D9k42"
4163,"@HindHassanNews The Palestinian journalist #YasserMurtaja who was shot by Israeli forces whilst covering a protest 4 years ago on April 2018
#IsraeliCrimes
#IsraeliWarCrimes
 https://t.co/UiVGUDEeGk"
4164,"Sanctified Place for 
RIGHTEOUS
not for MISCHIEVOUS
#ApartheidIsrael 
#NakbaDay #نكبة74 https://t.co/O354sxAJuN"
4165,Who next become the victim of #Israel #IsraeliCrimes .. then i bet moron #IsraeliApartheid will say it #palestinian gun.. or the palestinian have a knife .. and then hamas base? Stupid reason and slander by #The IDF and #Israeli #Nazi 🤷🏼‍♀️..taik ko #IsraeliApartheid https://t.co/vH4fFErkp6
4166,"@S_jazi #Palestinians carrying her for the funeral procession to the toll of church bells &amp; Allahu Akbar gave us a visual of how a peaceful free #Jerusalem will be. 

In her death as in her life, #ShireenAbuAkleh shed light on the oppression of #ApartheidIsrael

 #FreePalestine #Nakba74"
4167,"In 1948, over 700,000 Palestinians were violently expelled from their homes by Zionist militias during the establishment of Israel, in what is called the #Nakba - ‘the catastrophe’. 

74 years later, the Nakba continues..
#FreePalestine 🗝️🇵🇸 #BDS
https://t.co/vO19oSxVom"
4168,#Nakba #Jerusalem #ApartheidIsrael it’s still not for sale https://t.co/TqhBWT8qo6
4169,"Those zionist thugs don't have red lines. They don't know what mercy means and for them every Palestinian is a target.
2/2

#IsraeliTerrorism
#IsraeliCrimes
#IsraeliApartheid
#BoycottIsrael
#EndIsraeliApartheid 🗣️
#FreePalestine 🇵🇸"
4170,"💜 After our #Nakba commemoration yesterday, we joined @AmnestyIreland for the launch of their Picnics Against Apartheid ""in solidarity with Palestinians who are forced out of public spaces by Israeli authorities. #EndIsraeliApartheid #BDS https://t.co/Sw6gMM3D5o"
4171,"Israeli police : 

“no disciplinary action will be taken against police officers and fighters who took part in the funeral in Jerusalem"", and ""we will not let police officers be scapegoated""

Here’s the kind of justice under #ApartheidIsrael 
#ShireenAbuAqla"
4172,"#Palestinian ex-detainee Dawoud Zubeidi, brother of the prisoner Zakaria Zubeidi succumbed to his wounds sustained by #IsraeliOccupation forces two days ago.
#FreePalestine https://t.co/3cteGlqpNP"
4173,"Israel routinely assaults, attacks and kills journalists, in violation of international law. This is the truth about the violent military occupation. These are war crimes. #IsraeliCrimes #Israeli #Israel #FreePalestine #ShireenAbuAqla https://t.co/DZrNTLDxde"
4174,"The West’s blanket boycotts and sanctions against Russia while continuing its complicity in Israel’s apartheid and settler colonialism against Palestinians is racist, enraging and hypocritical. 

As we mark #Nakba74 escalate #BDS pressure against apartheid Israel! https://t.co/dRWo8D9k42"
4175,"How you like your reptiles, #Goebbels? @BBCNewsnight @BBCPolitics @BBCr4today @Channel4News @BBCNews #ToryScumOut #bbcaq #bbcqt #CorbynWasRight #CorbynWasPoliticallyAssassinatedByTheBBC #ItWasAScam #ApartheidIsrael #FordeReport #LabourLeaks #StarmerOut #SocialistSunday #Palestine https://t.co/lcfzbBSCdJ"
4176,"The Nakba did not end in 1948. It continues to this day with apartheid Israel relentlessly pursuing the dispossession of the Palestinian people. 
Take a moment to learn about the Palestinian struggle for justice and rights.
#Nakba74
#EndIsraeliApartheid 

https://t.co/WUDauuVTeu"
4177,"Israeli occupation forces arrest a Palestinian student taking part in a vigil marking Nakba day, after assaulting him at 'Tel Aviv' university.
#Nakba74
#FreePalestine 
#IsraeliTerrorism https://t.co/fuRER9j098"
4178,"New wave of #terrorism against #Syria by #Israelis and #NATO states. #ApartheidIsrael bombs 4 Syrian provinces, US backed #SDF terrorists besiege Syrians in the NE and Turkey, with its #AlQaeda gangs, bombs local #Syrian defense units. Via @3arabiSouri  https://t.co/CdFLXsj4DI https://t.co/Z7R4pAiSnW"
4179,"If Keir Starmer was alive during the Salem witch hunts: 

“While we condemn the drowning of this innocent woman, we defend the witchfinder general’s right to defend the world from witches”

#ShireenAbuAqla #FreePalestine #BDS #ApartheidIsrael"
4180,"The West’s blanket boycotts &amp; sanctions against Russia while continuing its complicity in Israel’s apartheid against Palestinians is racist, enraging &amp; hypocritical.

As we mark #Nakba74 escalate #BDS pressure now!
#ColonialHypocrisyKills

https://t.co/kvRpJhHPn5"
4181,@destination1111 Absolutely nothing to be proud about being a supporter of #ApartheidIsrael https://t.co/mCJcIxubpi
4182,Today is #Nakba day. Nakba means 'catastrophe' in Arabic. It describes the massacre and expulsion of Palestinians from their homes and homeland 74 years ago. It describes the ongoing massacre and expulsion of Palestinians today.  #IsraeliCrimes #ShireenAbuAqla #النكبه٧٤ #النكبة https://t.co/eBsPE3cWBy
4183,"Israel continues to dispossess Palestinians &amp; deny millions of refugees—many languishing generation after generation in camps KMs from their ancestral homes—the right to return while allowing, even encouraging, Jewish citizens of other states to immigrate #EndIsraeliApartheid 2/2 https://t.co/46fgeDpdWk"
4184,"Janna Jihad: ''The #Zionist are not going to stop us from speaking the truth and informing the world about what is going on. We want to appeal to the world to propagate the freedom of #Palestine. We will be free soon!!''

#FreePalestine #SavePalestine #BDS #Nakba74 https://t.co/dnzvI9gTAx"
4185,"💜 After our #Nakba commemoration yesterday, we joined @AmnestyIreland for the launch of their Picnics Against Apartheid ""in solidarity with Palestinians who are forced out of public spaces by Israeli authorities. #EndIsraeliApartheid #BDS https://t.co/Sw6gMM3D5o"
4186,"@nadhimzahawi #BDS 
#ApartheidIsrael 
#FreePalestine 

You can cut all the Flowers but you cant stop Spring coming. https://t.co/ZQX3lgRPkJ"
4187,"Israel continues to dispossess Palestinians &amp; deny millions of refugees—many languishing generation after generation in camps KMs from their ancestral homes—the right to return while allowing, even encouraging, Jewish citizens of other states to immigrate #EndIsraeliApartheid 2/2 https://t.co/B9YX8WDLqQ"
4188,@MairavZ Not much has changed in 74 years violence terrorism and propaganda #ApartheidIsrael #BDS #Nakba #Palestine
4189,"May 15 marks the 74th anniversary of the Palestinian Nakba in which more than 750,000 native Palestinians were ethnically cleansed from their homes in historic Palestine by invading Zionist militias.
#Nakba74 
#FreePalestine 
#IsraeliTerrorism https://t.co/eDtsWariWP"
4190,"It was #Palestinians’ #NakbaDay, recalling the “catastrophe” of #Israel’s creation.

#IsraeliOccupation #PalestineWillBeFree #TerroristIsrael #GazaUnderAttack

#IStandWithPalestine https://t.co/8NxM7pNVjX"
4191,"Israeli occupation forces suppress a vigil to commemorate the 74th anniversary of Nakba at 'Tel Aviv' University, which is located on the stolen lands of Al-Shaykh Muwannis village in Yaffa, 1948 occupied Palestinian lands. 
#Nakba74
#FreePalestine 
#IsraeliTerrorism https://t.co/3z3WJBsocT"
4192,"Thousands stage popular demonstrations across globe to mark 74th anniversary of Nakba Day

#BoycottIsrael #BDS #BoycottIsraelGoods #BoycottIsraeliGoods
Follow @BDSMovement @swilkinsonbc

https://t.co/VONRj1eQsx"
4193,"The Nakba did not end in 1948. It continues to this day with apartheid Israel relentlessly pursuing the dispossession of the Palestinian people. 
Take a moment to learn about the Palestinian struggle for justice and rights.
#Nakba74
#EndIsraeliApartheid 

https://t.co/WUDauuVTeu"
4194,"Today marks the 74th year of the ongoing #Nakba, the ethnic cleansing of #Palestine by #ApartheidIsrael."
4195,"How you like your reptiles, #Goebbels? @BBCNewsnight @BBCPolitics @BBCr4today @Channel4News @BBCNews #ToryScumOut #bbcaq #bbcqt #CorbynWasRight #CorbynWasPoliticallyAssassinatedByTheBBC #ItWasAScam #ApartheidIsrael #FordeReport #LabourLeaks #StarmerOut #SocialistSunday #Palestine https://t.co/lcfzbBSCdJ"
4196,"The hasbara crew all quit after @naftalibennett got caught out lying &amp; fabricating the news by @AJENews @TIME &amp; no self respecting PR agency could ever spin the blatent aggression of #IOF against the mourners &amp; pallbearers @ #ShireenAbuAqla 's funeral

#ApartheidIsrael #Nakba74 https://t.co/5OPddkrRlO"
4197,"@ZFusfeld @YishaiFleisher I have counted them using 3 different words, acquisition, redeeming, and purchase. This house belongs to Al Jabari Family, and the settlers stole it during renovations. This is #ApartheidIsrael, i encourage everyone to adopt #BDS https://t.co/Mfyo3o4E0U"
4198,"@haaretzcom The hasbara crew all quit after @naftalibennett got caught out lying &amp; fabricating the news by @AJENews @TIME &amp; no self respecting PR agency could ever spin the blatent aggression of #IOF against the mourners &amp; pallbearers @ #ShireenAbuAqla 's funeral

#ApartheidIsrael #Nakba74"
4199,"Abu Aisheh family in Hebron, they protected the Jews in 1929 massacre , now they live under the Israeli #occupation, #oppression and #ApartheidIsrael, they suffer from Jewish settlers violence frequently. Abu sameer 87 y &amp; his brother Abu Hassan 80 years old. https://t.co/4GFRMMltau"
4200,"The West’s blanket boycotts and sanctions against Russia while continuing its complicity in Israel’s apartheid and settler colonialism against Palestinians is racist, enraging and hypocritical. 

As we mark #Nakba74 escalate #BDS pressure against apartheid Israel! https://t.co/dRWo8D9k42"
4201,"Today the Apartheid Israeli regime showed the World how they feel about Muslims who were showing solidarity with the family of #ShireenAbuAkleh at the murdered lady's funeral.Israel is a Terrorist state that needs dismantling and disarming.
#EndIsraeliApartheid #Shereen_Abu_Aqleh"
4202,"Never Forget Her
#ShireenAbuAkleh  was targeted by
IDF   soldiers used  to acting with impunity
in #ApartheidIsrael https://t.co/uQmCr8CQxu"
4203,Boycott Israel. Pass it on. #BDS
4204,Boycott Israel. Pass it on. #BDS
